eventID;ISO
152169;SOM
152168;SAU
152167;TUN
69035;TUR
152166;THA
69034;DZA
152165;PAK
69033;DZA
152164;JPN
69032;DZA
152163;AFG
35834;AFG
35833;GBR
35832;LBN
35831;ZAF
35830;ZAF
35839;LKA
35838;PER
35837;PER
35836;COL
35835;COL
35823;LKA
60801;COL
35822;LKA
60800;COL
35821;SLV
35820;SLV
35829;ZAF
35828;PER
35827;COL
35826;CHL
35825;ARG
35824;TUR
60809;LKA
60808;NLD
60807;MEX
60806;MLT
60805;MLT
60804;FRA
60803;COL
60802;COL
35812;ITA
60812;PAK
35811;CHL
60811;PAK
35810;CHL
60810;LKA
35819;SLV
35818;COL
35817;LKA
35816;ESP
35815;GBR
35814;GBR
35813;ITA
60819;PAK
60818;PAK
60817;PAK
60816;PAK
60815;PNG
60814;PAK
60813;PAK
35801;GBR
60823;PAK
35800;GTM
60822;PAK
60821;PAK
60820;PAK
35809;CHL
35808;GBR
35807;SLV
35806;SLV
35805;SLV
35804;COL
35803;LKA
35802;LKA
60829;KEN
60828;COL
60827;COL
60826;COL
60825;SAU
60824;PAK
60834;FRA
60833;COL
60832;PAK
60831;PAK
60830;PAK
152099;DEU
152098;AFG
152097;IRQ
60839;PAK
60838;PAK
60837;PAK
60836;IND
60835;EGY
60845;PAN
60844;PAK
60843;PAK
60842;PAK
60841;PAK
60840;PAK
60849;EGY
60848;USA
60847;TUR
60846;RUS
60856;CYP
60855;CHL
60854;ARG
60853;DZA
60852;TJK
60851;IND
60850;DEU
60859;IRQ
60858;IRN
60857;IND
60867;BDI
60866;BDI
60865;BOL
60864;LKA
60863;ZAF
60862;ZAF
60861;PSE
60860;PAK
21269;GBR
21268;GBR
21267;GBR
21266;GBR
21265;TCD
21264;GBR
21263;GBR
21262;GBR
21261;GBR
21260;LBN
21279;PSE
21278;GRC
21277;ZAF
21276;GBR
21275;GBR
21274;THA
94196;IRQ
94195;COL
94194;YEM
94193;IND
94199;IRQ
94198;IRQ
94197;IRQ
94192;IND
94191;PAK
94190;PAK
21273;COL
21272;NIC
21271;NIC
21270;GBR
21248;GTM
21247;GTM
21246;GTM
21245;LBN
21244;ISR
21243;ECU
21242;ECU
21241;ECU
35892;LKA
35891;LKA
35890;PER
21249;GTM
35899;LKA
35898;LBN
35897;LBN
35896;LBN
35895;COL
35894;COL
35893;LKA
21240;ECU
21259;GBR
21258;CHL
21257;CHL
21256;CHL
21255;CHL
21254;GBR
21253;PER
21252;NIC
35881;USA
35880;COL
35889;CHL
35888;COL
35887;ZAF
35886;ZAF
35885;PER
35884;PAK
35883;LBN
35882;DJI
21251;GBR
21250;CHL
21226;NIC
21225;SLV
21224;SLV
21223;GBR
21222;LBN
21221;LBN
21220;NIC
35870;ZAF
127104;PAK
127103;PAK
127102;IND
127101;PAK
127100;YEM
21229;CHL
21228;SLV
21227;CHL
35878;COL
35877;COL
35876;UGA
35875;COL
35874;COL
35873;ARG
35872;SLV
35871;ECU
35879;COL
21237;ECU
21236;ECU
21235;ECU
21234;ECU
21233;ECU
21232;ECU
21231;ECU
21230;ECU
21239;ECU
21238;ECU
35867;ESP
35866;ISR
35865;CHL
35864;ESP
35863;ZAF
35862;SLV
35861;SLV
35860;SLV
35869;SLV
35868;TUR
21204;ISR
21203;SLV
21202;SLV
21201;CHL
21200;BOL
21209;SLV
21208;SLV
21207;CHL
21206;LBN
21205;LBN
35856;ISR
35855;PSE
35854;ZAF
35853;NAM
35852;LBN
35851;ITA
35850;ITA
35859;SLV
35858;COL
35857;COL
21215;LBN
21214;USA
21213;PER
21212;PER
21211;PSE
21210;PSE
21219;SLV
21218;COL
21217;LKA
21216;LKA
35845;SLV
35844;SLV
35843;SLV
35842;SLV
35841;CYP
35840;ARG
35849;GTM
35848;SLV
35847;SLV
35846;SLV
94127;PHL
94126;IND
69169;YEM
94125;IND
69168;BDI
94124;IND
166629;IRQ
166628;THA
166627;PAK
94129;IND
166626;BFA
94128;PAK
166625;PAK
127027;PAK
166624;MOZ
127026;PAK
166623;SYR
127025;THA
166622;IND
127024;THA
166621;AFG
94123;IND
127023;LBY
166620;EGY
94122;IND
127022;LBY
94121;IND
127021;LBY
94120;IND
127020;IND
127019;NZL
127018;IRQ
127017;IRQ
69163;TUR
69162;NGA
69161;BDI
69160;COL
69167;GEO
69166;TUR
69165;ZAF
69164;LBN
94116;GRC
94115;DZA
94114;DZA
166619;EGY
69179;IDN
94113;IND
166618;USA
166617;TUR
94119;IND
166616;NGA
94118;IRQ
166615;IND
94117;IRQ
166614;TUR
127016;IRQ
166613;PAK
127015;IRQ
166612;PAK
127014;IRQ
166611;AFG
127013;SOM
166610;PAK
94112;AFG
127012;IRQ
94111;AFG
127011;PAK
94110;IRQ
127010;PAK
69170;COL
127009;PHL
127008;IRQ
127007;YEM
127006;PAK
69174;BEL
69173;GEO
69172;COL
69171;COL
69178;GRC
69177;TUR
69176;COL
69175;COL
94149;PAK
94148;THA
94147;MMR
94146;IND
166649;IND
166648;SAU
166647;TUR
94141;AFG
127005;YEM
166646;LBY
94140;AFG
127004;AFG
166645;LBY
127003;IND
166644;PHL
127002;IND
166643;PHL
94145;IND
127001;PHL
166642;SOM
94144;IND
127000;SDN
166641;SOM
94143;IND
166640;PAK
94142;DZA
69181;TUR
69180;LBN
69185;IND
69184;PSE
69183;IND
69182;TCD
69189;TUR
69188;IDN
69187;RUS
69186;COL
94138;IRQ
94137;IRQ
94136;LBN
94135;SOM
166639;PAK
166638;AFG
166637;IRQ
94139;IRQ
166636;IRQ
94130;IRQ
166635;IRQ
166634;IRQ
166633;IRQ
166632;IRQ
94134;COL
166631;IRQ
94133;IRQ
166630;IRQ
94132;IRQ
94131;IRQ
69192;TUR
152009;EGY
69191;TUR
152008;YEM
69190;LKA
152007;YEM
152006;YEM
69196;DZA
152005;TUN
69195;PAK
152004;JPN
69194;IRQ
152003;BDI
69193;AGO
152002;LBY
152001;MMR
69199;IDN
152000;EGY
69198;IDN
69197;TUR
127063;IRQ
127062;IRQ
94169;THA
127061;IRQ
94168;AFG
127060;IRQ
21189;SLV
21188;COL
21187;GBR
21186;GBR
94163;IND
94162;IND
94161;IND
127069;PAK
94160;IRQ
127068;LBN
94167;IND
127067;IRQ
94166;IND
127066;IRQ
94165;IND
127065;IRQ
94164;IND
127064;IRQ
21185;COL
21184;COL
21183;COL
21182;COL
21181;COL
21180;COL
127052;THA
94159;IRQ
127051;IRQ
94158;IRQ
127050;IRQ
94157;RUS
21199;GBR
21198;PER
21197;NIC
94152;PAK
94151;PAK
127059;IRQ
94150;PAK
127058;IRQ
127057;IRQ
94156;RUS
127056;LBY
94155;AFG
127055;PAK
94154;AFG
127054;IRQ
94153;IND
127053;AFG
21196;LKA
21195;CHL
21194;COL
21193;COL
21192;SLV
21191;SLV
21190;SLV
127041;IND
127040;AFG
166609;MLI
21169;CHL
166608;LBY
21168;CHL
166607;PAK
21167;CHL
166606;NER
21166;CHL
166605;IRQ
21165;CHL
166604;IRQ
21164;CHL
166603;IRQ
94185;IND
127049;DZA
166602;IRQ
94184;IND
127048;IRQ
166601;IRQ
94183;IND
127047;IRQ
166600;IRQ
94182;AFG
127046;PAK
94189;THA
127045;EGY
94188;AFG
127044;IRQ
94187;AFG
127043;PAK
94186;AFG
127042;IRQ
94181;THA
94180;PHL
127039;AFG
21163;CHL
21162;CHL
21161;CHL
21160;CHL
127030;PAK
21179;LBN
94179;PHL
21178;COL
21177;PER
21176;PER
21175;LBN
94174;DZA
127038;AFG
94173;COD
127037;PAK
94172;RUS
127036;PAK
94171;RUS
127035;GBR
94178;UGA
127034;SYR
94177;GRC
127033;PAK
94176;GRC
127032;MYS
94175;GRC
127031;IND
94170;PHL
127029;PAK
127028;PAK
21174;ESP
21173;FRA
21172;SLV
21171;GTM
21170;CHL
152063;TUR
152062;SYR
152061;TUR
152060;PAK
60749;HRV
60748;CHL
60747;CHL
60757;CHL
60756;CHL
60755;TUR
60754;TUR
60753;TJK
60752;LKA
60751;LKA
60750;LKA
152059;CAF
152058;RUS
152057;YEM
152056;YEM
152055;PHL
152054;PAK
152053;AFG
127096;IRQ
152074;THA
127095;IRQ
152073;PAK
127094;IND
152072;IND
127093;AFG
152071;AFG
127092;IRQ
152070;COD
127091;PAK
127090;AFG
166699;IRQ
166698;IRQ
166697;AFG
127099;SYR
166696;AFG
60759;CHL
127098;IRQ
166695;AFG
60758;CHL
127097;IRQ
166694;THA
60768;CIV
60767;IND
60766;ARG
60765;DZA
60764;SOM
60763;SAU
60762;LBN
60761;COL
60760;CHL
152069;AFG
152068;TUR
152067;UKR
152066;BGD
152065;AFG
152064;DEU
69105;BDI
127085;RUS
152085;SOM
69104;GBR
127084;AFG
152084;IND
69103;PER
127083;PAK
152083;AFG
69102;RUS
127082;IRQ
152082;AFG
69109;DEU
127081;IRQ
152081;SYR
69108;IND
127080;YEM
152080;SDN
69107;COL
69106;IND
127089;IRQ
127088;IRQ
127087;IRQ
60769;CIV
127086;IRQ
60779;PAK
60778;PAK
60777;PAK
60776;NIC
60775;DEU
60774;DZA
60773;DZA
60772;KHM
60771;LKA
60770;FORMER__Yugoslavia
152079;IRQ
69101;IND
152078;IRQ
69100;IND
152077;IRQ
152076;PAK
152075;YEM
69116;RUS
127074;THA
152096;IRQ
69115;SWE
127073;MLI
152095;TUR
69114;AGO
127072;LBY
152094;TUR
69113;DEU
127071;LBY
152093;TUR
127070;PHL
152092;FRA
69119;DEU
152091;NGA
69118;TUR
152090;AFG
69117;RUS
127079;YEM
127078;IND
127077;PAK
127076;PAK
127075;THA
60789;BRA
60788;AGO
60787;AFG
60786;LKA
60785;LKA
60784;PHL
60783;PAK
60782;PAK
60781;PAK
60780;PAK
69112;RUS
152089;AFG
69111;DEU
152088;IND
69110;DEU
152087;AFG
152086;AFG
69127;USA
69126;USA
69125;AGO
69124;UGA
69129;USA
69128;USA
166669;SOM
166668;PAK
166667;PAK
166666;PAK
166665;PAK
166664;IRQ
166663;IRQ
166662;IRQ
166661;IRQ
166671;PAK
166670;PAK
60799;COL
60798;COL
60797;COL
60796;COL
152019;IRQ
60795;COL
152018;IRQ
60794;LKA
152017;IRQ
60793;SEN
152016;IRQ
60792;BGR
152015;IRQ
60791;BRA
152014;SDN
60790;BRA
152013;IRQ
69123;IRN
152012;IRQ
69122;USA
152011;TUR
69121;GBR
152010;TUR
69120;LKA
69138;TUR
152030;BGD
69137;USA
69136;USA
69135;IRL
166659;AFG
69139;TUR
166658;ISR
166657;PAK
166656;COL
166655;SDN
166654;MOZ
166653;TUR
166652;TUR
166651;IND
166650;PHL
166660;PRY
152029;TUR
152028;PAK
69130;TUR
152027;PAK
152026;SYR
152025;AFG
152024;AFG
69134;GBR
152023;PHL
69133;GBR
152022;YEM
69132;DZA
152021;IRQ
69131;TUR
152020;IRQ
69149;IND
94105;PAK
152041;SYR
69148;IDN
94104;THA
152040;IRQ
69147;LKA
94103;IND
69146;LKA
94102;IND
94109;IRQ
94108;AFG
94107;THA
94106;THA
166689;TUN
166688;PAK
166687;IND
94101;IND
166686;EGY
94100;IRQ
166685;SOM
166684;PAK
166683;SAU
166693;LBY
166692;AFG
166691;SDN
166690;PAK
152039;SYR
69141;IDN
152038;IDN
69140;DZA
152037;AFG
152036;PSE
152035;PAK
69145;IDN
152034;IRQ
69144;TUR
152033;IRQ
69143;TUR
152032;PAK
69142;USA
152031;PAK
152052;PHL
69159;UKR
152051;YEM
69158;SOM
152050;IRQ
69157;IND
166679;FRA
166678;UKR
166677;IND
166676;TUR
166675;EGY
166674;YEM
166673;YEM
166672;AFG
166682;AFG
166681;NGA
166680;AFG
69152;GBR
152049;IRQ
69151;IND
152048;IRQ
69150;RUS
152047;IRQ
152046;IRQ
69156;TUR
152045;EGY
69155;GBR
152044;YEM
69154;GRC
152043;YEM
69153;GRC
152042;PAK
21303;LBN
113659;NGA
21302;LBN
113658;IRL
21301;LBN
113657;IND
21300;NIC
113656;AFG
113655;AFG
113654;BIH
113653;AFG
60909;DEU
113652;LBY
60908;CAN
60907;DZA
21309;SLV
60906;ESP
21308;COL
60905;GRC
21307;COL
60904;COL
21306;SLV
60903;COL
21305;SLV
60902;RWA
21304;GTM
60901;IND
35955;GBR
60911;PHL
35954;COL
60910;IRL
35953;ZAF
35952;PHL
35951;SLV
35950;SLV
113662;SYR
113661;IRQ
113660;NGA
35959;ESP
35958;SLV
35957;LKA
35956;LKA
21314;PER
113648;PAK
21313;USA
113647;PAK
21312;GBR
113646;PAK
21311;COL
113645;AFG
21310;NIC
113644;IND
113643;PAK
113642;PHL
113641;PAK
60919;JOR
60918;IDN
60917;GTM
21319;SLV
60916;DZA
21318;SLV
60915;VEN
21317;LBN
60914;PAK
21316;GBR
60913;SDN
21315;PER
60912;RUS
113649;BGD
35944;ZAF
60922;CHE
35943;ZAF
60921;SAU
35942;ZAF
60920;PAK
35941;ZAF
35940;ZAF
113651;NGA
113650;GRC
35949;ZAF
35948;ZAF
35947;ZAF
35946;ZAF
35945;ZAF
113637;PAK
113636;PAK
113635;AFG
113634;PAK
113633;AFG
113632;GRC
113631;PAK
113630;PAK
60929;DZA
60928;PSE
60927;IND
60926;GTM
60925;GTM
60924;GEO
113639;YEM
60923;COL
113638;NGA
35933;PER
60933;BGD
35932;COL
60932;BGD
35931;KOR
60931;USA
35930;ZAF
60930;GTM
113640;AFG
35939;ZAF
35938;ZAF
35937;LKA
35936;LKA
35935;HND
35934;AGO
113626;IRQ
113625;IRQ
113624;IRQ
113623;IND
113622;AFG
113621;TUN
113620;EGY
60939;IDN
60938;IND
60937;HTI
60936;GTM
113629;PAK
60935;BDI
113628;PAK
60934;BEN
113627;PAK
35922;PER
60944;COL
35921;LKA
60943;LBN
35920;ZAF
60942;FRA
60941;FRA
60940;PSE
35929;ZAF
35928;LBN
35927;LBN
35926;FRA
35925;IND
35924;GTM
35923;LKA
113699;AFG
113698;BLZ
113697;GTM
35909;FRA
113696;LBY
60949;DZA
60948;LKA
60947;PSE
60946;LTU
60945;HTI
35911;LBN
60955;PAK
35910;PSE
60954;BIH
60953;MEX
60952;IND
60951;PAK
60950;EGY
35919;SLV
35918;SLV
35917;SLV
35916;PSE
35915;SLV
35914;GBR
35913;ZAF
35912;NAM
113689;RUS
113688;PAK
113687;PAK
113686;PAK
113685;PAK
60959;LKA
60958;RUS
60957;RUS
60956;PAK
35900;LKA
60966;COL
60965;GBR
60964;IRQ
60963;IND
60962;BGD
60961;VEN
60960;LKA
35908;FRA
113695;PAK
35907;SLV
113694;IRL
35906;SLV
113693;NGA
35905;PSE
113692;IRQ
35904;IND
113691;PHL
35903;COL
113690;AFG
35902;COL
35901;COL
69303;IND
69302;PSE
69301;RKS
113679;IRQ
69300;IND
113678;IRQ
69307;IND
113677;PHL
69306;IND
113676;BGD
69305;USA
113675;PSE
69304;IND
113674;THA
69309;DZA
69308;LKA
60969;BGD
60968;DZA
60967;PAK
60977;FRA
60976;FRA
60975;FRA
60974;FRA
60973;FRA
60972;FRA
60971;FRA
60970;BGD
113684;PAK
113683;PAK
113682;PAK
113681;SYR
113680;SYR
69314;ISR
69313;USA
113669;THA
69312;IND
113668;THA
69311;DZA
113667;IRQ
69318;PHL
113666;LBN
69317;IND
113665;PAK
69316;LKA
113664;PAK
69315;DZA
113663;AFG
69319;USA
60979;EGY
60978;EGY
60988;VEN
60987;USA
60986;IND
60985;IND
60984;GRC
60983;DEU
60982;DEU
60981;DEU
60980;DEU
113673;THA
113672;THA
113671;THA
113670;THA
69310;DZA
21389;NIC
21388;NIC
21387;NIC
21386;NIC
21385;COL
21384;CHL
147032;PHL
147031;NGA
147030;NGA
147036;IRQ
147035;PAK
147034;BGD
147033;UKR
147029;NGA
147028;NGA
147027;TUR
147026;EGY
21383;COL
21382;COL
21381;LBN
21380;CHL
21399;NIC
21398;NIC
21397;COL
21396;GBR
21395;FRA
147043;IND
147042;IND
147041;THA
147040;GEO
147047;PAK
147046;TUR
147045;EGY
147044;IND
147039;MLI
147038;EGY
147037;IRQ
21394;LBN
21393;CHL
21392;CHL
21391;NIC
21390;NIC
21369;CHL
21368;CHL
21367;CHL
21366;CHL
21365;CHL
147050;LBY
21364;CHL
21363;CHL
21362;CHL
147054;IRQ
147053;IRQ
147052;SOM
147051;THA
147058;AFG
147057;AFG
147056;IRQ
147055;IRQ
172007;IRQ
172006;IRQ
147049;LBY
172005;IRQ
147048;PAK
172004;IRQ
172009;IRQ
172008;IRQ
21361;CHL
21360;CHL
172003;IRQ
172002;IRQ
172001;SOM
172000;SOM
21379;CHL
21378;CHL
21377;CHL
21376;CHL
147061;PAK
21375;CHL
147060;AFG
21374;CHL
21373;CHL
147065;DEU
147064;AFG
147063;AFG
147062;PAK
147069;EGY
147068;IND
147067;NGA
147066;SYR
147059;AFG
21372;CHL
21371;CHL
21370;CHL
21347;NIC
21346;NIC
21345;NIC
21344;COL
21343;CHL
21342;CHL
21341;CHL
21340;CHL
35991;CHL
35990;ZAF
21349;COL
21348;NIC
35999;LKA
35998;GBR
35997;LKA
35996;COL
35995;DEU
35994;HND
35993;SLV
35992;SLV
21358;CHL
21357;CHL
21356;CHL
21355;CHL
21354;CHL
21353;CHL
21352;CHL
21351;CHL
35980;SLV
147003;BGD
147002;AFG
147001;LBY
21359;CHL
147000;PHL
35988;SLV
35987;SLV
35986;SLV
35985;COL
35984;SLV
35983;ZAF
35982;ZAF
35981;ZAF
21350;CHL
35989;LBN
21325;PER
21324;PER
21323;PER
21322;NIC
21321;NIC
21320;IND
147010;EGY
21329;CHL
147014;LBY
21328;LBN
147013;PHL
21327;LBN
147012;FRA
21326;PER
147011;EGY
35977;LKA
147007;YEM
35976;SLV
147006;EGY
35975;COL
147005;EGY
35974;DEU
147004;SAU
35973;ZAF
35972;ZAF
35971;PAK
147009;EGY
35970;PAK
147008;NGA
35979;SLV
35978;SLV
21336;USA
21335;NIC
21334;NIC
21333;SLV
21332;SLV
21331;SLV
21330;COL
147021;IRQ
147020;PHL
147025;COL
21339;CHL
147024;IRQ
21338;CHL
147023;IRQ
21337;CHL
147022;SOM
35966;GBR
60900;EGY
147018;LBY
35965;ESP
147017;LBY
35964;ESP
147016;LBY
35963;ISR
147015;LBY
35962;SLV
35961;SLV
35960;LKA
147019;LBY
35969;LBN
35968;LBN
35967;SLV
94248;IRQ
94247;IRQ
94246;CHL
69289;SLE
94245;IRQ
94249;IRQ
94240;PAK
94244;AFG
94243;IRQ
94242;IRQ
94241;IRQ
69280;IND
69284;LKA
69283;RUS
69282;PSE
69281;IND
69288;GBR
69287;GBR
69286;GBR
69285;ALB
94237;RUS
94236;HND
94235;HND
94234;IRQ
94239;IND
94238;IND
94233;IRQ
94232;IRQ
94231;SAU
94230;PHL
69291;DZA
69290;IND
69295;GBR
69294;IDN
69293;PAK
69292;TUR
69299;DZA
69298;IND
69297;TUR
69296;IND
94269;IDN
94268;IND
94267;PAK
94262;IND
94261;IND
94260;PAK
94266;HND
94265;COD
94264;USA
94263;AFG
94259;PAK
94258;PAK
94257;PHL
94256;PHL
94251;IRQ
94250;IRQ
94255;BGD
94254;SOM
94253;SOM
94252;HND
94289;PAK
94284;COL
94283;IND
94282;IND
94281;THA
94288;IND
94287;IRQ
94286;SOM
94285;COL
94280;THA
94279;PHL
94278;PAK
94273;IND
94272;IND
94271;IND
94270;IND
94277;COL
94276;SOM
94275;IRQ
94274;IRQ
21289;NIC
21288;ZAF
21287;COL
21286;NIC
21285;NIC
21284;NIC
21283;NIC
21282;NIC
21281;COL
21280;GBR
21299;COL
21298;PER
21297;GBR
21296;GRC
94295;IRQ
94294;PHL
94293;PHL
94292;THA
94299;IRQ
94298;DZA
94297;COD
94296;IRQ
94291;IND
94290;IND
21295;LBN
21294;ZAF
21293;NIC
21292;COL
21291;CHL
21290;GBR
69204;COL
69203;COL
69202;COL
69201;DZA
69208;IND
69207;UGA
69206;DZA
69205;IDN
69209;UGA
60869;LBN
60868;LBN
60878;PSE
60877;COL
60876;COL
60875;VNM
60874;USA
60873;LKA
60872;LKA
60871;LKA
60870;PSE
69200;RUS
69215;DZA
69214;DZA
69213;COL
69212;IND
69219;LBN
69218;IDN
69217;ESP
69216;DZA
60879;ZWE
60889;AGO
60888;IDN
60887;CAN
60886;LKA
60885;COL
60884;DZA
60883;DZA
60882;DZA
60881;DEU
60880;EGY
69211;IND
69210;COG
69226;NGA
69225;TUR
69224;AGO
69223;COL
69229;THA
69228;IND
69227;IND
60899;SOM
60898;USA
60897;EGY
60896;COL
60895;BDI
60894;RWA
60893;RWA
60892;DEU
60891;BDI
60890;AZE
69222;TUR
69221;PAK
69220;GBR
69237;AFG
69236;ESP
69235;IND
69234;IND
69239;AGO
69238;LBN
69233;LBN
69232;TUR
69231;TUR
69230;AGO
69248;LKA
94204;IRQ
113615;IND
69247;RUS
94203;RUS
113614;SYR
69246;ZMB
94202;IND
113613;GBR
69245;IDN
94201;IND
113612;PAK
94208;IND
113611;GRC
94207;IND
113610;IND
94206;IND
69249;TUR
94205;PSE
94200;PAK
113619;IRQ
113618;PAK
113617;NGA
113616;IND
69240;COL
69244;RUS
69243;RUS
69242;IND
69241;DEU
69259;YEM
113604;LBY
69258;RUS
113603;PHL
69257;AFG
113602;PAK
69256;AGO
113601;NGA
113600;AFG
113609;PAK
113608;PAK
113607;PAK
113606;SDN
113605;SDN
69251;GBR
69250;DZA
69255;IND
69254;PAK
69253;IDN
69252;LKA
94226;PAK
69269;DZA
94225;YEM
69268;COL
94224;IRQ
69267;IND
94223;COD
94229;IND
94228;IND
94227;PAK
94222;SOM
94221;IRQ
94220;PAK
69262;AFG
69261;TUR
69260;LKA
69266;GBR
69265;ESP
69264;AGO
69263;AFG
94215;THA
94214;COL
69279;THA
94213;IRQ
69278;NAM
94212;PHL
94219;PAK
94218;PHL
94217;THA
94216;THA
94211;IRQ
94210;IRQ
69273;USA
69272;COL
69271;VEN
69270;TUR
94209;IND
69277;TUR
69276;USA
69275;DZA
69274;USA
21424;PER
113538;PAK
21423;ESP
113537;IRQ
21422;LBN
113536;MMR
21421;GBR
113535;PAK
21420;GBR
113534;IND
113533;THA
113532;THA
113531;NGA
21429;SLV
21428;IND
21427;ESP
21426;IND
21425;PER
113539;PAK
113541;PAK
113540;CHL
21435;NIC
113527;PAK
21434;NIC
113526;IND
21433;COL
113525;PAK
21432;COL
113524;IND
21431;JOR
113523;AFG
21430;NIC
113522;AFG
113521;PSE
113520;SOM
21439;IND
21438;PER
21437;CHL
113529;HRV
21436;NIC
113528;PAK
113530;KEN
21402;CHL
113516;IND
21401;LBN
113515;YEM
21400;USA
113514;AFG
113513;AFG
113512;GBR
113511;AFG
113510;IRQ
21409;COL
21408;COL
21407;NIC
21406;NIC
21405;CHL
113519;PAK
21404;COL
113518;PAK
21403;COL
113517;LBY
21413;PER
113505;IRQ
21412;GTM
113504;PAK
21411;PER
113503;PAK
21410;NIC
113502;PAK
113501;PAK
113500;COL
21419;GBR
21418;NIC
21417;SLV
113509;EGY
21416;CHL
113508;BRA
21415;CHL
113507;PAK
21414;CHL
113506;KEN
69402;HTI
69401;ISR
69400;IDN
113579;GRC
69406;IND
113578;GRC
69405;IDN
113577;GRC
69404;YEM
113576;GRC
69403;EGY
113575;GRC
69409;MMR
69408;COL
69407;GBR
113585;PAK
113584;PHL
113583;AFG
113582;IND
113581;THA
113580;SOM
69413;TUR
69412;DZA
69411;RUS
113569;PAK
69410;IND
113568;LKA
69417;LKA
113567;LKA
69416;TJK
113566;AFG
69415;ECU
113565;IND
69414;TUR
113564;IND
69419;IND
69418;RUS
113574;GRC
113573;GRC
113572;GRC
113571;PAK
113570;PAK
69424;KGZ
69423;RUS
113559;AFG
69422;DZA
113558;AFG
69421;ISR
113557;AFG
69428;DNK
113556;LBN
69427;DZA
113555;IRQ
69426;IND
113554;IRQ
69425;LBN
113553;IRQ
69429;LKA
113563;IRL
113562;YEM
113561;AFG
113560;AFG
69420;COL
69435;COL
113549;COL
69434;FRA
113548;IDN
69433;FRA
113547;IRQ
69432;FRA
113546;YEM
69439;IDN
113545;PAK
69438;KGZ
113544;PAK
69437;SDN
113543;PAK
69436;UGA
113542;PAK
113552;IRQ
113551;PAK
113550;PAK
69431;FRA
69430;FRA
21489;IRN
21488;IRN
21487;IND
21486;IND
21485;GRC
113599;IRQ
21484;LKA
113598;SDN
21483;LBN
113597;SDN
21482;NIC
21481;IND
21480;NZL
21499;PSE
21498;CHL
21497;CHL
113589;YEM
21496;CHL
113588;HRV
21495;USA
113587;EGY
21494;PER
113586;EGY
21493;NIC
113596;SDN
21492;NIC
113595;SDN
21491;LBN
113594;PHL
21490;LBN
113593;KEN
113592;NGA
113591;GBR
113590;TUR
21468;ZAR
21467;ZAR
21466;USA
21465;IDN
21464;HND
21463;HND
21462;HND
21461;HND
21469;LBN
21460;ECU
21479;GBR
21478;ZAR
21477;NIC
21476;LKA
21475;LBN
21474;IRN
21473;COL
21472;PHL
21471;LBN
21470;LBN
21446;PER
21445;PER
21444;USA
21443;PER
21442;NIC
21441;LBN
21440;GBR
21449;CHL
21448;CHL
21447;CHL
21457;SLV
21456;LKA
21455;FRA
21454;ESP
21453;LBN
21452;GBR
21451;IRQ
21450;HND
21459;NIC
21458;SLV
94369;AFG
94368;PAK
94367;IRQ
94366;IRQ
94361;PAK
94360;PHL
94365;YEM
94364;RUS
94363;COL
94362;PAK
94358;THA
94357;IRQ
94356;RUS
94355;RUS
94359;THA
94350;DZA
94354;THA
94353;PHL
94352;COD
94351;IND
94389;SOM
94388;THA
94383;IRQ
94382;IRQ
94381;IRQ
94380;IRQ
94387;THA
94386;PAK
94385;IDN
94384;IRQ
94379;IRQ
94378;IRQ
94377;IRQ
94372;THA
94371;AFG
94370;AFG
94376;GRC
94375;SDN
94374;RUS
94373;PAK
94399;AFG
94394;IRQ
94393;IRQ
94392;SOM
94391;RUS
94398;THA
94397;IRQ
94396;IRQ
94395;IRQ
94390;SOM
69325;CYP
69324;PAK
69323;LKA
69322;PHL
69329;IND
69328;IND
69327;IND
69326;PAK
60989;COL
60999;RWA
60998;PAK
60997;PAK
60996;LKA
60995;IND
60994;FRA
60993;FRA
60992;FRA
60991;BDI
60990;SLV
69321;BEL
69320;LBR
69336;IND
69335;IND
69334;ISR
69333;GBR
69339;PSE
69338;COL
69337;DZA
69332;PAK
69331;IND
69330;IND
69347;RKS
94303;PHL
69346;LBN
94302;IRQ
69345;RKS
94301;IRQ
69344;FJI
94300;IRQ
94307;IND
94306;IND
69349;COL
94305;THA
69348;LBN
94304;THA
69343;FJI
69342;RKS
69341;PSE
69340;LKA
69358;RKS
69357;DZA
69356;DZA
69355;LKA
69359;ETH
69350;COL
69354;IND
69353;IND
69352;MMR
69351;FJI
69369;AFG
94325;PAK
69368;KGZ
94324;AFG
69367;VEN
94323;THA
69366;VEN
94322;PHL
94329;IRQ
94328;RUS
94327;RUS
94326;RUS
94321;PHL
94320;MMR
69361;LBN
69360;USA
94319;RUS
69365;VEN
69364;YEM
69363;LBN
69362;LBN
94314;SOM
69379;BDI
94313;SOM
69378;BDI
94312;COL
69377;DZA
94311;AFG
94318;IRQ
94317;IRQ
94316;IRQ
94315;SOM
94310;TCD
69372;COL
69371;YEM
69370;TUR
94309;PAK
94308;IND
69376;YEM
69375;YEM
69374;YEM
69373;COL
94347;SDN
94346;GRC
69389;IDN
94345;GRC
69388;LKA
94344;IRQ
94349;IND
94348;COD
94343;IRQ
94342;IRQ
94341;IRQ
94340;RUS
69383;RUS
69382;GBR
69381;COL
69380;YEM
69387;SOM
69386;SOM
69385;COL
69384;USA
94336;PAK
94335;AFG
94334;HND
69399;IDN
94333;IRQ
94339;RUS
94338;PAK
94337;PAK
94332;IRQ
94331;IRQ
94330;IRQ
69390;ECU
